category,business_name,number,slug,country,city_province
Autopartes,Alkaram Tyre Traders,0301 5566370,alkaram-tyre-traders,Pakistán,Muzaffarabad
Autopartes,Falki Enterprises Tyres & Wheels.,0346 5599889,falki-enterprises-tyres--wheels,Pakistán,Muzaffarabad
Autopartes,Charge N Run,0312 9050623,charge-n-run,Pakistán,Muzaffarabad
Gas station,Khudadad Filling Station- Total Petrol Station,0300 5197516,khudadad-filling-station--total-petrol-station,Pakistán,Muzaffarabad
Gas station,Surgan Filling Station- Total Petrol Station,0300 4039509,surgan-filling-station--total-petrol-station,Pakistán,Muzaffarabad
Gas station,QURESHI BROTHERS- Total Petrol Station,0333 5136367,qureshi-brothers--total-petrol-station,Pakistán,Muzaffarabad
Gas station,Sardar's Filling Station,0333 6416213,sardars-filling-station,Pakistán,Muzaffarabad
Gas station,Sadaat Filling Station,0314 5842984,sadaat-filling-station,Pakistán,Muzaffarabad
Gas station,Surgan Filling Station,0301 5305040,surgan-filling-station,Pakistán,Muzaffarabad
Gas station,Bedi LPG,0311 8883175,bedi-lpg,Pakistán,Muzaffarabad
Gas station,Saddat Filling Station,0314 5842984,saddat-filling-station,Pakistán,Muzaffarabad
Gas station,Shell,0300 5197516,shell,Pakistán,Muzaffarabad
Gas station,Awani gas center,0311 1972863,awani-gas-center,Pakistán,Muzaffarabad
Gas station,Sayaat filling station attock petrol pump,0300 5067536,sayaat-filling-station-attock-petrol-pump,Pakistán,Muzaffarabad
Cars and detail,IK Car Maintenance,0345 5913699,ik-car-maintenance,Pakistán,Muzaffarabad
Cars and detail,Millat Service Station,0355 7139463,millat-service-station,Pakistán,Muzaffarabad
Cars and detail,Qazi enterprises car wash,0300 5574930,qazi-enterprises-car-wash,Pakistán,Muzaffarabad
Cars and detail,Double M Carwash,0323 1095055,double-m-carwash,Pakistán,Muzaffarabad
Cars and detail,AK Oil change & Car wash,0314 9510451,ak-oil-change--car-wash,Pakistán,Muzaffarabad
Cars and detail,A1carwash & Care Centre,0346 7774555,a1carwash--care-centre,Pakistán,Muzaffarabad
Cars and detail,Friends car wash,0333 5033249,friends-car-wash,Pakistán,Muzaffarabad
Cars and detail,Inam Car Wash & Tyre Shop,0323 5460605,inam-car-wash--tyre-shop,Pakistán,Muzaffarabad
Cars and detail,Quality Car Wash,0315 7611188,quality-car-wash,Pakistán,Muzaffarabad
Cars and detail,Turbo Car Wash,0315 5288699,turbo-car-wash,Pakistán,Muzaffarabad
Cars and detail,Auto care car wash and detailing center,0316 5582881,auto-care-car-wash-and-detailing-center,Pakistán,Muzaffarabad
Cars and detail,Talasar Car Wash,0332 8992347,talasar-car-wash,Pakistán,Muzaffarabad
Cars and detail,Hazara car wash+detailing,0341 9289589,hazara-car-washdetailing,Pakistán,Muzaffarabad
Cars and detail,Car wash and oil chang service,0300 5611540,car-wash-and-oil-chang-service,Pakistán,Muzaffarabad
Cars and detail,International car wash,0336 1156670,international-car-wash,Pakistán,Muzaffarabad
Cars and detail,Mehran Dubai Car Wash,0312 0554052,mehran-dubai-car-wash,Pakistán,Muzaffarabad
Cars and detail,The Detailer's Bay,0336 8044448,the-detailers-bay,Pakistán,Muzaffarabad
Cars and detail,Aabpara service station,0316 5591008,aabpara-service-station,Pakistán,Muzaffarabad
Cars and detail,Kashi Service Station,0346 9644297,kashi-service-station,Pakistán,Muzaffarabad
Cars and detail,Yousafzai Car Wash & Auto Care,0301 2108578,yousafzai-car-wash--auto-care,Pakistán,Muzaffarabad
Cars and detail,Techno Wash,0334 9662726,techno-wash,Pakistán,Muzaffarabad
Cars and detail,Najam Car Care,0302 5468882,najam-car-care,Pakistán,Muzaffarabad
Cars and detail,Car Care (Detaling Gerage),0316 5591008,car-care-detaling-gerage,Pakistán,Muzaffarabad
Cars and detail,Balakot Service Station Porri,0347 9599979,balakot-service-station-porri,Pakistán,Muzaffarabad
Cars and detail,Saeed khan Service Station,0300 5602929,saeed-khan-service-station,Pakistán,Muzaffarabad
Cars and detail,Tanoli heavy service station,0310 5734051,tanoli-heavy-service-station,Pakistán,Muzaffarabad
Cars and detail,Mansehra Rent A Car,0300 5617274,mansehra-rent-a-car,Pakistán,Muzaffarabad
Cars and detail,Bismillah Service centre,0314 9319763,bismillah-service-centre,Pakistán,Muzaffarabad
Cars and detail,Baba Jee Car Care,0345 9084376,baba-jee-car-care,Pakistán,Muzaffarabad
Cars and detail,Ak Service station and oil changing services,0302 8819636,ak-service-station-and-oil-changing-services,Pakistán,Muzaffarabad
Cars and detail,A 1 Service Station,0313 0547744,a-1-service-station,Pakistán,Muzaffarabad
Cars and detail,Khizar Mobile Service Station,0312 5746528,khizar-mobile-service-station,Pakistán,Muzaffarabad
Cars and detail,Malang Service Station (ملنگ سروس سٹیشن),0307 5918137,malang-service-station-mlng-srws-sttyshn,Pakistán,Muzaffarabad
Cars and detail,Nasir service station,0321 9806344,nasir-service-station,Pakistán,Muzaffarabad
Cars and detail,TECHNOWASH Cantt,0334 1110042,technowash-cantt,Pakistán,Muzaffarabad
Cars and detail,AutoClinic Abbottabad,0314 9114042,autoclinic-abbottabad,Pakistán,Muzaffarabad
Cars and detail,Al shams Services,0316 5582881,al-shams-services,Pakistán,Muzaffarabad
Cars and detail,Sparco Car Care Detailing Services,0310 5698348,sparco-car-care-detailing-services,Pakistán,Muzaffarabad
Cars and detail,Water Works Car Wash,0333 5919945,water-works-car-wash,Pakistán,Muzaffarabad
Cars and detail,Adil denting and paint,0315 5953582,adil-denting-and-paint,Pakistán,Muzaffarabad
Cars and detail,سعید خان سروس سٹیشن,0300 5602929,syd-khn-srws-sttyshn,Pakistán,Muzaffarabad
Cars and detail,Atlas Honda,0346 6805383,atlas-honda,Pakistán,Muzaffarabad
The tires and batteries,Mughal Autos,0301 4590512,mughal-autos,Pakistán,Muzaffarabad
The tires and batteries,Nadeem Autos,0321 9704727,nadeem-autos,Pakistán,Muzaffarabad
The tires and batteries,Al syed tyre shop,0345 6029455,al-syed-tyre-shop,Pakistán,Muzaffarabad
The tires and batteries,Zohaib Tire And Puncture Shop,0346 1554168,zohaib-tire-and-puncture-shop,Pakistán,Muzaffarabad
The tires and batteries,Yasir Mughal Tire Repair shop,0348 0944494,yasir-mughal-tire-repair-shop,Pakistán,Muzaffarabad
The tires and batteries,Muhammad Tyre Shop,0341 5768233,muhammad-tyre-shop,Pakistán,Muzaffarabad
The tires and batteries,Al Badar Tyre Shop,0349 4616213,al-badar-tyre-shop,Pakistán,Muzaffarabad
The tires and batteries,کار ورکشاپ اینڈ ٹائر شاپ ہل,0321 5837120,khr-wrkhshp-yndd-ttyr-shp-hl,Pakistán,Muzaffarabad
The tires and batteries,Imported Tyres Center,0321 9984007,imported-tyres-center,Pakistán,Muzaffarabad
The tires and batteries,Jaazy Tyre Care Shop,0300 3776512,jaazy-tyre-care-shop,Pakistán,Muzaffarabad
The tires and batteries,Bobi Tyre and Puncture Repairing Shop,0321 9687855,bobi-tyre-and-puncture-repairing-shop,Pakistán,Muzaffarabad
The tires and batteries,Hazara Tyres shop,0333 5033977,hazara-tyres-shop,Pakistán,Muzaffarabad
Cars repair,Mian Gee Autos and Decoration Center,0345 6381771,mian-gee-autos-and-decoration-center,Pakistán,Muzaffarabad
Cars repair,Saad & Jawad Auto Workshop Muzaffarabad,0333 7465430,saad--jawad-auto-workshop-muzaffarabad,Pakistán,Muzaffarabad
Cars repair,City Autos,0300 9797646,city-autos,Pakistán,Muzaffarabad
Cars repair,Welcome Car Paints,0300 9889449,welcome-car-paints,Pakistán,Muzaffarabad
Cars repair,Zic Service Center Muzaffarabad,0345 5913699,zic-service-center-muzaffarabad,Pakistán,Muzaffarabad
Cars repair,Abbasi Autos,0302 5045657,abbasi-autos,Pakistán,Muzaffarabad
Cars repair,Rizwan Autos and workshop,0334 5712992,rizwan-autos-and-workshop,Pakistán,Muzaffarabad
Cars repair,Farhan Autos,0347 3347924,farhan-autos,Pakistán,Muzaffarabad
Cars repair,WAHAB AUTOES & Work Shop,0300 5252850,wahab-autoes--work-shop,Pakistán,Muzaffarabad
Cars repair,Sheikh Car Clinic,0343 8999994,sheikh-car-clinic,Pakistán,Muzaffarabad
Cars repair,Awami Auto Service,0348 0865866,awami-auto-service,Pakistán,Muzaffarabad
Cars repair,Mag Automart,0316 5003027,mag-automart,Pakistán,Muzaffarabad
Cars repair,Amin Autos,0300 9780557,amin-autos,Pakistán,Muzaffarabad
Cars repair,Amin Autos امین اٹوز,0340 9229277,amin-autos-myn-ttwz,Pakistán,Muzaffarabad
Cars repair,Sajjad And Amjad Auto electrician,0355 8102094,sajjad-and-amjad-auto-electrician,Pakistán,Muzaffarabad
Cars repair,Lahore Car Tape Repairing Shop,0300 4901306,lahore-car-tape-repairing-shop,Pakistán,Muzaffarabad
Cars repair,Al Haram Autos,0346 9671899,al-haram-autos,Pakistán,Muzaffarabad
Cars repair,Wheel alignment and balancing center,0321 9959194,wheel-alignment-and-balancing-center,Pakistán,Muzaffarabad
Cars repair,AlSyed haiderAutos and board parts,0343 9568126,alsyed-haiderautos-and-board-parts,Pakistán,Muzaffarabad
Cars repair,Sanah Autos,0341 5219533,sanah-autos,Pakistán,Muzaffarabad
Cars repair,Muzaffarabad Autos and elictrtion,0317 8032897,muzaffarabad-autos-and-elictrtion,Pakistán,Muzaffarabad
Cars repair,Qureshi Autos,0340 0873567,qureshi-autos,Pakistán,Muzaffarabad
Cars repair,Adeel Autos,0345 5294520,adeel-autos,Pakistán,Muzaffarabad
Cars repair,Almughal mobile zone,0342 5625445,almughal-mobile-zone,Pakistán,Muzaffarabad
Cars repair,Asad autos muzaffarabad,0346 0210003,asad-autos-muzaffarabad,Pakistán,Muzaffarabad
Cars repair,Saif Awan Autos,0308 6262421,saif-awan-autos,Pakistán,Muzaffarabad
Cars repair,Jamaal Autos & Engineering Workshop,0345 4067700,jamaal-autos--engineering-workshop,Pakistán,Muzaffarabad
Cars repair,Khan Autos Neelum Road Plate,0343 5284123,khan-autos-neelum-road-plate,Pakistán,Muzaffarabad
Cars repair,Sameer Karyana General Store,0300 9144939,sameer-karyana-general-store,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Punjab efi Auto Workshop,0300 8325120,punjab-efi-auto-workshop,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Universal automotive workshop,0315 5085802,universal-automotive-workshop,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Arsali Auto Electrician & Car Ac Expert,0333 6966638,arsali-auto-electrician--car-ac-expert,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Hafiz Din Havoline Oil Change,0301 2424622,hafiz-din-havoline-oil-change,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Mansehra Auto oil shop,0345 9118637,mansehra-auto-oil-shop,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Khalid Auto Mechanic,0336 9984145,khalid-auto-mechanic,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Arab Auto Workshop,0341 5091758,arab-auto-workshop,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Lahore Auto Workshop,0309 7003436,lahore-auto-workshop,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Malangi Autos,0336 9012132,malangi-autos,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Al Asif Motors and Workshop,0334 5558604,al-asif-motors-and-workshop,Pakistán,Muzaffarabad
Mechanical transmission and brake repair,Zubair Motorcycle Workshop & Spare Parts,0316 7322462,zubair-motorcycle-workshop--spare-parts,Pakistán,Muzaffarabad
Apartments,Home Stay,0309 8909823,home-stay,Pakistán,Muzaffarabad
Apartments,Wallisons Plaza,0345 9605498,wallisons-plaza,Pakistán,Muzaffarabad
Apartments,Wadiya Lite,0316 4035247,wadiya-lite,Pakistán,Muzaffarabad
Apartments,Rk - Rent a House,0349 8015693,rk---rent-a-house,Pakistán,Muzaffarabad
Apartments,Shoaib Qadeer's House,0342 7681633,shoaib-qadeers-house,Pakistán,Muzaffarabad
Apartments,Zaman & Resham Smart Residential Plaza,0355 6647670,zaman--resham-smart-residential-plaza,Pakistán,Muzaffarabad
Apartments,Shafique Plaza - شفیق پلازہ,0312 8346849,shafique-plaza---shfyq-plzh,Pakistán,Muzaffarabad
Apartments,MuGhal Brothes,0306 0279679,mughal-brothes,Pakistán,Muzaffarabad
Apartments,Daniyal Iqbal Qureshi Residency,0310 6600099,daniyal-iqbal-qureshi-residency,Pakistán,Muzaffarabad
Apartments,Abbasi Manzil,0345 8558155,abbasi-manzil,Pakistán,Muzaffarabad
Appliances and other goods,Al Qamar Electric Store,0348 5075090,al-qamar-electric-store,Pakistán,Muzaffarabad
Appliances and other goods,Rehman Electric Store,0345 9585774,rehman-electric-store,Pakistán,Muzaffarabad
Appliances and other goods,Samar crockery store,0301 5380717,samar-crockery-store,Pakistán,Muzaffarabad
Appliances and other goods,Zam Zam Crockery Store,0347 8236105,zam-zam-crockery-store,Pakistán,Muzaffarabad
Appliances and other goods,Usman Computers,0306 8946710,usman-computers,Pakistán,Muzaffarabad
Appliances and other goods,Furniture,0313 5093327,furniture,Pakistán,Muzaffarabad
Appliances and other goods,Lasani Furniture,0344 9326264,lasani-furniture,Pakistán,Muzaffarabad
Other repairs,The Jays | Tailors & Fabrics,0300 7758300,the-jays--tailors--fabrics,Pakistán,Muzaffarabad
Other repairs,Heaven Tailor,0301 6605041,heaven-tailor,Pakistán,Muzaffarabad
Other repairs,Sufiyan home,0346 5894378,sufiyan-home,Pakistán,Muzaffarabad
Computers and home products repair,P & C Lab,0324 8973205,p--c-lab,Pakistán,Muzaffarabad
Computers and home products repair,AJK Communication Center,0310 9164624,ajk-communication-center,Pakistán,Muzaffarabad
Computers and home products repair,GSM Kashmir Traders,0345 5390535,gsm-kashmir-traders,Pakistán,Muzaffarabad
Computers and home products repair,Hamza Mobile Zone,0345 4546425,hamza-mobile-zone,Pakistán,Muzaffarabad
Computers and home products repair,IPHIX Muzaffarabad,0300 5254595,iphix-muzaffarabad,Pakistán,Muzaffarabad
Computers and home products repair,Mubashir mobile repairing shop,0347 5559939,mubashir-mobile-repairing-shop,Pakistán,Muzaffarabad
Computers and home products repair,Uni 1 Mobile,0333 8883331,uni-1-mobile,Pakistán,Muzaffarabad
Computers and home products repair,Mughal Mobile Communication,0345 9620410,mughal-mobile-communication,Pakistán,Muzaffarabad
Computers and home products repair,Mobile Shop,0344 9516150,mobile-shop,Pakistán,Muzaffarabad
Computers and home products repair,Sikandriya Mobiles & Rent A Car,0344 5919348,sikandriya-mobiles--rent-a-car,Pakistán,Muzaffarabad
Computers and home products repair,Haider Mobile Pattika,0345 9100260,haider-mobile-pattika,Pakistán,Muzaffarabad
Computers and home products repair,24/7communicatiomzd,0341 5888610,247communicatiomzd,Pakistán,Muzaffarabad
Computers and home products repair,Asim Mobile Shop,0345 0883818,asim-mobile-shop,Pakistán,Muzaffarabad
Computers and home products repair,Ejaz Ahmad Malik,0345 2443730,ejaz-ahmad-malik,Pakistán,Muzaffarabad
Warehouses,Servis Shoe Point,0345 5956475,servis-shoe-point,Pakistán,Muzaffarabad
Warehouses,Khan market,0345 7676767,khan-market,Pakistán,Muzaffarabad
Warehouses,Adil Electric Store,0334 4221195,adil-electric-store,Pakistán,Muzaffarabad
Warehouses,Zeeshan Market,07714 017839,zeeshan-market,Pakistán,Muzaffarabad
Warehouses,Super Save Cash & Carry (Muzaffarabad),0334 5315310,super-save-cash--carry-muzaffarabad,Pakistán,Muzaffarabad
Warehouses,Babar & Yasir Mobile Zone,0345 9544223,babar--yasir-mobile-zone,Pakistán,Muzaffarabad
Warehouses,Lone Printing Press & Card Center,0313 3364388,lone-printing-press--card-center,Pakistán,Muzaffarabad
Warehouses,Ahmed Enterprises,0343 8830883,ahmed-enterprises,Pakistán,Muzaffarabad
Warehouses,Natural Fresh Milk Shop,0340 8098269,natural-fresh-milk-shop,Pakistán,Muzaffarabad
Warehouses,Al-Madina Karyana Store,0347 5039373,al-madina-karyana-store,Pakistán,Muzaffarabad
Warehouses,Hassan Auto Decoration,0312 4218715,hassan-auto-decoration,Pakistán,Muzaffarabad
Warehouses,Noor Cash & Carry,0333 5959947,noor-cash--carry,Pakistán,Muzaffarabad
Warehouses,Al-Rehman Departmental Store,0301 5002303,al-rehman-departmental-store,Pakistán,Muzaffarabad
Shopping,Wassay ENT Clinic & Audio-Vestibular Labs,0300 2284844,wassay-ent-clinic--audio-vestibular-labs,Pakistán,Muzaffarabad
Shopping,Millennial Mall Muzaffarabad,0333 6333233,millennial-mall-muzaffarabad,Pakistán,Muzaffarabad
Shopping,Ideas By GulAhmed Muzaffarabad,0312 9006393,ideas-by-gulahmed-muzaffarabad,Pakistán,Muzaffarabad
Shopping,Cnari Muzaffarabad,0314 2761579,cnari-muzaffarabad,Pakistán,Muzaffarabad
Shopping,K's gem collection,0345 5503095,ks-gem-collection,Pakistán,Muzaffarabad
Shopping,Tech valley Neelum,0341 8852652,tech-valley-neelum,Pakistán,Muzaffarabad
Shopping,Sage Leather,0321 8317979,sage-leather,Pakistán,Muzaffarabad
Shopping,Solution360,0301 5885429,solution360,Pakistán,Muzaffarabad
Shopping,Usman Mobile,0345 6888891,usman-mobile,Pakistán,Muzaffarabad
Shopping,City Mobile Communication,0300 2221996,city-mobile-communication,Pakistán,Muzaffarabad
Shopping,Saheli Sarkar Mobile Zone,0342 0765660,saheli-sarkar-mobile-zone,Pakistán,Muzaffarabad
Shopping,K-mobile,0300 0926608,k-mobile,Pakistán,Muzaffarabad
Shopping,Koul Mobile,0300 2221996,koul-mobile,Pakistán,Muzaffarabad
Shopping,Nafees Printing Press (NPP),0300 5032165,nafees-printing-press-npp,Pakistán,Muzaffarabad
Shopping,Qasim Jewellers - Gold - Gold Plated - Artificial Jewellery -,0300 5522123,qasim-jewellers---gold---gold-plated---artificial-jewellery--,Pakistán,Muzaffarabad
Shopping,Kids Master,0345 9724304,kids-master,Pakistán,Muzaffarabad
Shopping,Pharmacity Medicose,0309 5879434,pharmacity-medicose,Pakistán,Muzaffarabad
Shopping,Tulip marquee,0300 5132222,tulip-marquee,Pakistán,Muzaffarabad
Shopping,Servis Shoe Center,0316 2244779,servis-shoe-center,Pakistán,Muzaffarabad
Shopping,So Kamal Muzaffarabad,0346 7447667,so-kamal-muzaffarabad,Pakistán,Muzaffarabad
Shopping,Alghanam Farming,0340 9229338,alghanam-farming,Pakistán,Muzaffarabad
Shopping,Srinagar Decoration Centre,0321 9686223,srinagar-decoration-centre,Pakistán,Muzaffarabad
Shopping,Umer Hijab Collection and Abaya Center,0300 8818864,umer-hijab-collection-and-abaya-center,Pakistán,Muzaffarabad
Shopping,Jazz Franchise,0309 9996015,jazz-franchise,Pakistán,Muzaffarabad
Shopping,Al-Najaf Gift centre & Decoration Shop,0334 5717335,al-najaf-gift-centre--decoration-shop,Pakistán,Muzaffarabad
Shopping,Nayab Fashion Mahal,0300 9110060,nayab-fashion-mahal,Pakistán,Muzaffarabad
Shopping,Web Saaz,0301 5101323,web-saaz,Pakistán,Muzaffarabad
Shopping,Kashmir Shawl House,0300 5164450,kashmir-shawl-house,Pakistán,Muzaffarabad
Shopping,Baby Bella,0300 0575333,baby-bella,Pakistán,Muzaffarabad
Shopping,Abdul Qadeer Sudhen,0346 9572230,abdul-qadeer-sudhen,Pakistán,Muzaffarabad
Shopping,ABID MIR Karayana Store,0345 9471978,abid-mir-karayana-store,Pakistán,Muzaffarabad
Shopping,Urban Gesture,0343 8512220,urban-gesture,Pakistán,Muzaffarabad
Shopping,J. Junaid Jamshed Muzaffarabad,0323 5722070,j-junaid-jamshed-muzaffarabad,Pakistán,Muzaffarabad
Shopping,Pentium Computer Training Institute,0300 8543086,pentium-computer-training-institute,Pakistán,Muzaffarabad
Shopping,Code Chazer,0346 4768218,code-chazer,Pakistán,Muzaffarabad
Shopping,Stantech Solution,0345 9078521,stantech-solution,Pakistán,Muzaffarabad
Shopping,Pakhtoon collection clothes shop,0316 0850735,pakhtoon-collection-clothes-shop,Pakistán,Muzaffarabad
Shopping,Escenders,0303 5641234,escenders,Pakistán,Muzaffarabad
Shopping,AlSyed Stationers photo state and mobile assessory shop,0344 9860048,alsyed-stationers-photo-state-and-mobile-assessory-shop,Pakistán,Muzaffarabad
Shopping,Diamond Crockery Store,0347 8227055,diamond-crockery-store,Pakistán,Muzaffarabad
Shopping,Khyber Cosmetics,0321 5314262,khyber-cosmetics,Pakistán,Muzaffarabad
Shopping,Banihal Mart,0345 7000048,banihal-mart,Pakistán,Muzaffarabad
Shopping,Qasim Clinic and Medical Store,0335 8037807,qasim-clinic-and-medical-store,Pakistán,Muzaffarabad
Shopping,Moon Tent Service,0311 2223360,moon-tent-service,Pakistán,Muzaffarabad
Shopping,Raja Kamran House,0345 9378928,raja-kamran-house,Pakistán,Muzaffarabad
Shopping,Pakistan Electric Store,0300 3321417,pakistan-electric-store,Pakistán,Muzaffarabad
Shopping,Neelam Optics Center,0310 5201536,neelam-optics-center,Pakistán,Muzaffarabad
Shopping,Hammad Shopping Center,0316 5238349,hammad-shopping-center,Pakistán,Muzaffarabad
Shopping,Khas,0321 5742473,khas,Pakistán,Muzaffarabad
Shopping,Cool point shopping centre,0344 5966288,cool-point-shopping-centre,Pakistán,Muzaffarabad
Buy others,Mushtarika neelum goods,0334 5719658,mushtarika-neelum-goods,Pakistán,Muzaffarabad
Buy others,MCM Plaza,0345 9055222,mcm-plaza,Pakistán,Muzaffarabad
Buy others,Shahid Steel,0324 5476353,shahid-steel,Pakistán,Muzaffarabad
Buy others,Azad Kashmir Small Industries Corporation,0311 8656142,azad-kashmir-small-industries-corporation,Pakistán,Muzaffarabad
